page_url,title,type,question_id,activity,sub_question_label,active,median,resolution_criteria,fine_print,fan_graph,custom_group
/questions/13201/ru-nuke-conditional-on-ukrainian-strike/,"Depending on Ukraine striking targets in Russian territory, will Russia use nuclear weapons against Ukraine before 2024?",,13202,,Ukraine strikes,OPEN,0.01,,,,
/questions/13201/ru-nuke-conditional-on-ukrainian-strike/,"Depending on Ukraine striking targets in Russian territory, will Russia use nuclear weapons against Ukraine before 2024?",,13203,,Ukraine does not strike,RESOLVED,0.04,,,,
/questions/13471/israeli-knesset-election-in-2023/,Will Israel have a national election for Knesset in 2023?,forecast,13471,0.1942108477899405,,OPEN,0.05,"This question will resolve as **Yes** if Israel holds an election before January 1, 2024, as reported by [credible sources](https://www.metaculus.com/help/faq/#definitions).  Else, it resolves as **No**.","Local elections, additional coalition negotiations, or an election that is announced in 2023 but scheduled for 2024 do not qualify. This question is only asking about a national election to select members of Knesset that occurs in 2023.",False,
/questions/13509/any-country-total-fertility-05-before-2053/,Will any country have a Total Fertility Rate below 0.5 before 2053?,forecast,13509,0.00016536274260346565,,OPEN,0.667,"This question resolves **Yes** if a future UN World Population Prospects report states any country's TFR as less than 0.5. Definitions and methodologies are left up to the source. Metaculus admins may at their discrimination substitute another source of similar comprehensiveness and quality, if they judge that the UN World Population Prospects has become grossly unreliable or unsuitable for some reason; this decision should be communicated as soon as possible, if it becomes necessary to do so.

Otherwise the question resolves **No.*",,False,
/questions/13700/philip-davis-prime-ministership-of-bahamas/,"Will Philip Davis cease to be Prime Minister of the Bahamas before January 1, 2024?",forecast,13700,2.5236544702091207e-11,,OPEN,0.36,"This question will resolve as **Yes** if before January 1, 2024, Philip Davis ceases to be the Prime Minister of the Bahamas, and does not resume holding that role within 168 hours (seven full days) of ceasing to be Prime Minister",,False,
/questions/13765/introducing-community-manager-evan-harper/,Introducing Community Manager Evan Harper,discussion,13765,0.0,,OPEN,N/A,,,False,
/questions/13809/sadiq-khan-re-elected-in-2024/,Will Sadiq Khan win re-election in the 2024 London Mayoral Elections?,forecast,13809,0.03679556933859052,,OPEN,0.6,"The resolution criteria for this question are as follows:

This question will resolve positively on the basis of an official election result that is published by a credible news source or government agency that clearly states that Sadiq Khan has been declared the winner and mayor of London.

If any other person wins the election, this question resolves negatively.

If the election is postponed (held after on Jan 1, 2025 or later), held earlier (held on Dec 31, 2023 or earlier), or otherwise cancelled, this question will resolve ambiguously",,False,
/questions/13831/any-state-dem-pres-caucus-in-2024/,Will any state hold a caucus instead of a primary for the Democratic Presidential nomination in 2024?,forecast,13831,4.10582748797577e-05,,OPEN,0.71,"This question will resolve **Yes** if any U.S. state holds caucus- rather than primary-type selection processes for the Democratic nominee for President in 2024, and **No** if this does not happen. If there is doubt or ambiguity about whether a state uses one or the other process, administrators will rely preferentially on [the National Conference of State Legislatures](https://www.ncsl.org/research/elections-and-campaigns/primary-types.aspx) with [Ballotpedia](https://ballotpedia.org/Primary_election_systems_by_state) as a secondary backstop",,False,
/questions/13844/south-tyrolean-secession/,Will South Tyrol secede from Italy before 2050?,forecast,13844,0.0037606670865713556,,OPEN,0.03,"This question will resolve as **Yes** if, before January 1, 2050, Italy recognises South Tyrol as a sovereign state or if South Tyrol is officially part of Austria and is recognised by both Italy and Austria as such, according to [credible sources](https://www.metaculus.com/help/faq/#definitions).

This question will resolve as **No** if South Tyrol is still part of Italy as of January 1, 2050, even if it continues to gain greater levels of autonomy.

This question will resolve as **Ambiguous** if Italy or South Tyrol cease to exist as meaningful entities and have no clear successor governments.","For the purposes of this question, in the case of territorial disputes or challenges to the legitimacy of Italy or South Tyrol, a successor government will be recognized as one which holds over 50% of the territory under the de facto control of the territory on December 15, 2022, and whose political capital city is within that same territory. If either Italy or South Tyrol no longer exist or have no successors as defined prior to the time of resolution, this question will resolve as **Ambiguous**. Territorial reorganization while South Tyrol is under the jurisdiction of Italy will use similar criteria to determine if a regional government in Italy is considered to be a successor to South Tyrol.",False,
/questions/13994/desantis-nomination-according-to-markets/,"On January 1, 2024, will prediction markets say Ron DeSantis is the most likely Republican nominee for President in 2024?",forecast,13994,0.8975555302736189,,OPEN,0.02,"To clarify this question, Scott Alexander wrote:

>We will use Polymarket to resolve these questions looking at 00:01 Jan 1st 2024. If Polymarket stops existing or by our judgment is no longer credible, we will use whichever Manifold market on the question has the most traders. If neither Polymarket nor Manifold exist and are credible, we will use our judgment to select an alternative source.

This question will resolve at the exclusive authority of [Scott Alexander](https://astralcodexten.substack.com/p/2023-prediction-contest) in his 2023 prediction contest.  More information about the contest can be found [here](https://astralcodexten.substack.com/p/2023-prediction-contest).

Predictions on Metaculus will only count for your Metaculus track record; they will not be evaluated by Scott Alexander",,False,
/questions/14125/proportionally-elected-house-of-lords/,Will the UK House of Lords be elected by proportional representation before 2030?,forecast,14125,1.0476771362461622e-06,,OPEN,0.06,"This question will resolve as **yes** if before 2030 the members of the House of Lords are amended such that at least 15% of seats are decided based on some kind of proportional representation. The proportions to be used could be taken from election results after the Lords are reformed (e.g. in a dedicated election) or from an election that has already taken place / a Commons election (e.g. if parties may appoint a number of Lords proportional to their general election performance).

Proportional representation includes but is not limited to party list PR, additional member, mixed-member PR, parallel voting, and single transferable vote. Alternative vote is not included.

Some proportional and semi-proportional systems like the additional member system, mixed-member PR, and parallel voting elect some seats using a non-proportional system (e.g. FPTP in single member constituencies) and others using a proportional system (e.g. party list PR). For the purposes of this question, only the seats elected using proportional representation method count toward the 15% threshold.

If the House of Lords is abolished and replaced with a different second chamber, this question will relate that that new chamber. If no such entity exists the question resolves **ambiguous**",,False,
/questions/14141/us-continuously-a-liberal-democracy/,"Will the US continuously be a Liberal Democracy until 2030, 2040, and 2050?",group,14141,5.82367012978981e-14,,OPEN,N/A,"This question will resolve based on the classification by the [Varieties of Democracy](https://v-dem.net/) project. 

This question will resolve as **Yes** if the United States of America is classified as a liberal democracy continuously until and not including the relevant year.

This question will resolve as **No** if the United States of America is classified as a 
 either an electoral democracy, an electoral autocracy, or a closed autocracy for at least one year prior to and not including the relevant year.

This question will resolve as **Ambiguous** if the V-Dem project ceases operations, changes methodologies completely, or does not post updates with the same methodology. It also resolves as **Ambiguous** if the United States of America ceases to exist in recognisable form.","* Note that the relevant period for the 2030 resolution is from 2023 to 2029, the relevant period for the 2040 resolution is from 2023-2039, and the relevant period for the 2050 resolution is from 2023-2049. 

* The resolution date is more than one year after the end of the relevant period to give enough time for publication of the report.",False,
/questions/14141/us-continuously-a-liberal-democracy/,"Will the US continuously be a Liberal Democracy until 2030, 2040, and 2050?",,14144,,2050,OPEN,0.66,,,,
/questions/14141/us-continuously-a-liberal-democracy/,"Will the US continuously be a Liberal Democracy until 2030, 2040, and 2050?",,14142,,2030,OPEN,0.9,,,,
/questions/14141/us-continuously-a-liberal-democracy/,"Will the US continuously be a Liberal Democracy until 2030, 2040, and 2050?",,14143,,2040,OPEN,0.76,,,,
/questions/14228/trump-nomination-according-to-markets/,"On January 1, 2024, will prediction markets say Donald Trump is the most likely Republican nominee for President in 2024?",forecast,14228,1.147970734879942,,OPEN,0.95,"To clarify this question, Scott Alexander wrote:

>We will use Polymarket to resolve these questions looking at 00:01 Jan 1st 2024. If Polymarket stops existing or by our judgment is no longer credible, we will use whichever Manifold market on the question has the most traders. If neither Polymarket nor Manifold exist and are credible, we will use our judgment to select an alternative source.

This question will resolve at the exclusive authority of [Scott Alexander](https://astralcodexten.substack.com/p/2023-prediction-contest) in his 2023 prediction contest.  More information about the contest can be found [here](https://astralcodexten.substack.com/p/2023-prediction-contest).

Predictions on Metaculus will only count for your Metaculus track record; they will not be evaluated by Scott Alexander",,False,
/questions/14247/newsom-nomination-according-to-markets/,"On January 1, 2024, will prediction markets say Gavin Newsom is the most likely Democratic nominee for President in 2024?",forecast,14247,0.22339569786092775,,OPEN,0.01,"To clarify this question, Scott Alexander wrote:

>We will use Polymarket to resolve these questions looking at 00:01 Jan 1st 2024. If Polymarket stops existing or by our judgment is no longer credible, we will use whichever Manifold market on the question has the most traders. If neither Polymarket nor Manifold exist and are credible, we will use our judgment to select an alternative source.

This question will resolve at the exclusive authority of [Scott Alexander](https://astralcodexten.substack.com/p/2023-prediction-contest) in his 2023 prediction contest.  More information about the contest can be found [here](https://astralcodexten.substack.com/p/2023-prediction-contest).

Predictions on Metaculus will only count for your Metaculus track record; they will not be evaluated by Scott Alexander",,False,
/questions/14248/biden-nomination-according-to-markets/,"On January 1, 2024, will prediction markets say Joe Biden is the most likely Democratic nominee for President in 2024?",forecast,14248,0.22651471570324136,,OPEN,0.95,"To clarify this question, Scott Alexander wrote:

>We will use Polymarket to resolve these questions looking at 00:01 Jan 1st 2024. If Polymarket stops existing or by our judgment is no longer credible, we will use whichever Manifold market on the question has the most traders. If neither Polymarket nor Manifold exist and are credible, we will use our judgment to select an alternative source.

This question will resolve at the exclusive authority of [Scott Alexander](https://astralcodexten.substack.com/p/2023-prediction-contest) in his 2023 prediction contest.  More information about the contest can be found [here](https://astralcodexten.substack.com/p/2023-prediction-contest).

Predictions on Metaculus will only count for your Metaculus track record; they will not be evaluated by Scott Alexander",,False,
/questions/14255/rishi-sunak-prime-ministership-on-jan-1-2024/,"On January 1, 2024, will Rishi Sunak be Prime Minister of the UK?",forecast,14255,1.3556726729234225,,OPEN,0.99,"This question will resolve at the exclusive authority of [Scott Alexander](https://astralcodexten.substack.com/p/2023-prediction-contest) in his 2023 prediction contest.  More information about the contest can be found [here](https://astralcodexten.substack.com/p/2023-prediction-contest).

Predictions on Metaculus will only count for your Metaculus track record; they will not be evaluated by Scott Alexander",,False,
/questions/14256/uk-general-election-in-2023/,In 2023 will the UK hold a general election?,forecast,14256,0.13401532097019758,,OPEN,0.01,"This question will resolve at the exclusive authority of [Scott Alexander](https://astralcodexten.substack.com/p/2023-prediction-contest) in his 2023 prediction contest.  More information about the contest can be found [here](https://astralcodexten.substack.com/p/2023-prediction-contest).

Predictions on Metaculus will only count for your Metaculus track record; they will not be evaluated by Scott Alexander",,False,
/questions/14320/new-realdonaldtrump-tweet-before-march-2023/,"Will Donald Trump post a new tweet before March 1, 2023?",forecast,14320,4.279014173964022e-137,,RESOLVED,0.01,"This question resolves positively if after December 26, 2022, and prior to March 1, 2023, any new tweets are posted on the @realDonaldTrump Twitter account by Donald Trump, or by persons posting on his behalf. 

If the account is hacked or otherwise compromised, according to either Twitter or its representatives, or Donald Trump or his representatives, any posts not sent or authorized by Donald Trump or those posting on his behalf will not count for a positive resolution.

A ""new tweet"" will consist of a tweet on the @realDonaldTrump account timeline that contains either text, an image, a video, or any combination of those. Retweets of posts, either his own or those of other users, will not count - but quote retweets which include either their own text, image(s), or video(s) will count",,False,
/questions/14336/uk-labour-party-polling-lead-of-10-in-2024/,Will the UK Labour Party have a polling lead of at least 10% on 1 January 2024?,forecast,14336,7.079379393554103,,OPEN,0.8,"This question will resolve on 1 January 2024 by reference to forecast on the [Electoral Calculus poll of polls](https://www.electoralcalculus.co.uk/prediction_main.html). If the Labour Party vote share in ""Pred Votes"" on that page is at least 10% more than the Conservative Party vote share, this question resolves as **Yes**. Otherwise, it resolves as **No**",,False,
/questions/14379/-ballot-rounds-to-elect-us-house-speaker/,[Short Fuse] How many ballots will it take to elect the Speaker of the United States House of Representatives for the 118th Congress?,forecast,14379,0.0,,RESOLVED,0.70095,This question will resolve as the number of voting rounds taken by the House membership to elect a new Speaker for the 118th United States Congress,,False,
/questions/14481/mccarthy-speaker-on-january-1-2024/,"Will Kevin McCarthy be Speaker of the House on January 1, 2024?",forecast,14481,1.9253127329555704,,OPEN,0.05,"This question resolves as **Yes** if Kevin McCarthy is [Speaker of the House](https://www.house.gov/leadership) on January 1, 2024 at noon Eastern Time. If he is not Speaker of the House it resolves as **No**. McCarthy need not continuously be Speaker until that time so long as he is Speaker at the designated time",,False,
/questions/14483/gop-member-calls-speaker-vote-before-july/,"Will a vote on a Republican-introduced resolution to vacate the Speaker of the House be held before July 1, 2023?",forecast,14483,2.0751399454320863e-64,,RESOLVED,0.01,"This question resolves as **Yes** if, before July 1, 2023, a member of the Republican Party introduces a resolution to remove Kevin McCarthy as Speaker of the House and a vote on the resolution is held. Both the introduction of the resolution and the vote must occur before July 1, 2023. Otherwise this question resolves as **No**. The outcome of the vote and any such resolutions introduced by representatives who are not Republicans are irrelevant for the purposes of this question",,False,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,group,14484,3.1585424192291495e-103,,RESOLVED,N/A,This resolves as **Yes** for the coalition formed after the election. The resulting coalition from this election will be determined by reporting from [credible sources](https://www.metaculus.com/help/faq/#definitions) that a coalition deal has been signed or that the governing coalition has made a coalition agreement announcement.,"Should no coalition form as a result of the election before January 1, 2024 or a subsequent election, whichever comes first, all coalitions will resolve as **No**. Should the election not happen in 2023, this question will resolve as **Ambiguous**.",False,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,,14486,,CDU+SPD+FDP,RESOLVED,0.05,,,,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,,14487,,CDU+Greens+FDP,RESOLVED,0.02,,,,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,,14490,,SPD+CDU,RESOLVED,0.28,,,,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,,14488,,SPD+FDP+Greens,RESOLVED,0.05,,,,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,,14485,,SPD+Greens+Left,RESOLVED,0.65,,,,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,,14489,,CDU+SPD+Greens,RESOLVED,0.06,,,,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,,14491,,SPD+Greens,RESOLVED,0.01,,,,
/questions/14484/2023-berlin-repeat-state-election/,What coalition will govern Berlin after the 2023 repeat state election?,,14492,,Greens+CDU,RESOLVED,0.04,,,,
/questions/14493/nigerian-presidential-election-2023/,Who will win the 2023 Nigerian Presidential Election?,group,14493,8.817716497637123e-138,,RESOLVED,N/A,"This question will resolve based on credible international media reports of who is Nigeria's next president.

If there is a run-off because a candidate fails to get a majority or a quorum of states, the question will resolve based on the final winner of the election",,False,
/questions/14493/nigerian-presidential-election-2023/,Who will win the 2023 Nigerian Presidential Election?,,14496,,Peter Obi,RESOLVED,0.45,,,,
/questions/14493/nigerian-presidential-election-2023/,Who will win the 2023 Nigerian Presidential Election?,,14497,,Rabiu Kwankwaso,RESOLVED,0.01,,,,
/questions/14493/nigerian-presidential-election-2023/,Who will win the 2023 Nigerian Presidential Election?,,14494,,Atiku Abubakar,RESOLVED,0.15,,,,
/questions/14493/nigerian-presidential-election-2023/,Who will win the 2023 Nigerian Presidential Election?,,14495,,Bola Tinubu,RESOLVED,0.423,,,,
/questions/14504/potus-elections-3rd-party-takes-2nd-place/,When will the Democratic or Republican party nominee for US president receive fewer votes than a candidate not representing one of those parties?,forecast,14504,2.485542401684894e-17,,OPEN,0.81438,"This resolves as the first year after 2020 in which either the US presidential nominee for the Democratic party or that for the Republican party receives fewer popular votes in the general election, according to official [Federal Election Commission](https://www.fec.gov/introduction-campaign-finance/election-and-voting-information/) counts. If this does not occur by 2100, it resolves as >2100",,False,
/questions/14535/davis-re-election-at-next-act-election/,Will Johnathan Davis be re-elected at the 2024 ACT election?,forecast,14535,1.952790522416811e-33,,OPEN,0.65,This question resolves as **Yes** if Elections ACT declares Johnathan Davis elected for any electorate in the ACT as an outcome of the 2024 election. This holds if Davis runs for another party or as an independent. If Davis does not run the question will resolve as **No**. If no election occurs in 2024 this question resolves **Ambiguous**,,False,
/questions/14657/2024-taiwan-presidential-election/,Will the Democratic Progressive Party (DPP) win the 2024 presidential election in Taiwan?,forecast,14657,1.6911946763916822e-07,,OPEN,0.55,"This question resolves as **Yes** if the DPP candidate is inaugurated on 20 May 2024 (or, in the case of a delayed inauguration, is announced to have won by [BBC](https://www.bbc.com/news/world-asia-51077553) and [New York Times](https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiRva34lOn8AhWYM1kFHXzCDacQFnoECBAQAQ&url=https%3A%2F%2Fwww.nytimes.com%2F2020%2F01%2F11%2Fworld%2Fasia%2Ftaiwan-election-china.html&usg=AOvVaw0DGpxtWlE6BHtzJzB97RTp)). Otherwise, including the event of a premature Chinese invasion and a toppling of the government (making an election impossible) it resolves as **No**",,False,
/questions/14699/zimbabwe-elections-2023/,Will the President of Zimbabwe at the end of 2023 represent the ZANU-PF party?,forecast,14699,0.00045095995325205435,,OPEN,0.96,"This question will resolve as **Yes** if the president of Zimbabwe, as of midnight local time on December 31, 2023, is a member and representative of the ZANU-PF party.

The question will resolve as **No** if the president of Zimbabwe, as of midnight local time on December 31, 2023, is not a member of the ZANU-PF party.","We will determine the political party of the sitting president by consulting this [list of political parties in Zimbabwe](https://en.wikipedia.org/wiki/List_of_political_parties_in_Zimbabwe).

There exist scenarios wherein ""president"" is imprecise -- for instance, a person could be the de facto leader but not internationally recognized as president. 

In case of such imprecision, we will consider:

- The individual listed in the [CIA World Factbook](https://www.cia.gov/the-world-factbook/countries/zimbabwe/#government) as Zimbabwe's head of state.
- The individual listed by the State of Zimbabwe as occupying the [Office of President](http://www.theopc.gov.zw/).

If both the CIA World Factbook and the official government website list the same individual, then the question will resolve based on their party membership.

If there is disagreement between these sources, the question will resolve ambiguously.

The question will also resolve ambiguously if the Office of the President is vacant at midnight December 31, 2023 or if the Office of the President of Zimbabwe no longer exists.",False,
/questions/14857/max-gallup-pandemic-pessimism-in-2023-24/,What will be the maximum percent of Gallup Coronavirus Pandemic polls respondents who say the pandemic is getting a lot worse in 2023 and 2024?,forecast,14857,4.5485113202519035e-06,,OPEN,0.05328,"This question will resolve to the maximum percentage of respondents in the Gallup Coronavirus Pandemic poll for the years 2023 and 2024 who answer ""getting a lot worse"" to the following question:

> What's your impression of the coronavirus situation in the U.S. today? Is it -- getting a lot worse, getting a little worse, staying about the same, getting a little better or getting a lot better?

This question resolves based on the [Gallup summary of the polls](https://news.gallup.com/poll/308222/coronavirus-pandemic.aspx). 

If Gallup runs no polls of this type in 2023 or 2024 this question will resolve as **Ambiguous**.",,False,
/notebooks/14951/more-is-probably-more--forecasting-accuracy-and-number-of-forecasters-on-metaculus/,More Is Probably More — Forecasting Accuracy and Number of Forecasters on Metaculus,notebook,14951,1.350411737337366e-22,,OPEN,N/A,,,False,
/notebooks/14965/forecasting-our-world-in-data-the-next-100-years/,Forecasting Our World in Data: The Next 100 Years,notebook,14965,5.152347667620736e-31,,OPEN,N/A,,,False,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,group,15036,4.9881281821576465e-84,,RESOLVED,N/A,"This question resolves as **Yes** for the person who wins the 2023 presidential election in Türkiye by winning a simple majority in either of the two rounds of elections. This question resolves as **No** for all others. This will resolve on the basis of [credible sources](https://www.metaculus.com/help/faq/#definitions) reporting the election results.

This question resolves as **Ambiguous** if the election is postponed past 2023 or otherwise cancelled. 

If the election is simply moved backwards or forwards within 2023, this question resolves as outlined above",,False,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15048,,Abdullah Gül,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15050,,Doğu Perinçek,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15047,,Fatih Erbakan,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15046,,Pervin Buldan,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15045,,Temel Karamollaoğlu,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15055,,Mansur Yavaş,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15037,,Recep Tayyip Erdoğan,RESOLVED,0.99,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15051,,Tansu Çiller,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15044,,Gültekin Uysal,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15054,,Ekrem İmamoğlu,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15040,,Sinan Oğan,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15042,,Ahmet Davutoğlu,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15052,,Mustafa Sarıgül,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15041,,Kemal Kılıçdaroğlu,RESOLVED,0.01,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15049,,Süleyman Soylu,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15043,,Ali Babacan,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15038,,Cem Uzan,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15039,,Muharrem İnce,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15053,,Devlet Bahçeli,RESOLVED,0.001,,,,
/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/,Who will win the 2023 Presidential Election in Türkiye (Turkey)?,,15056,,Meral Akşener,RESOLVED,0.001,,,,
/questions/15084/erdo%25C4%259Fan-abdicating-after-election-defeat/,"If Erdoğan loses the 2023 presidential election, will he abdicate the presidency?",forecast,15084,1.0665151397810776e-83,,RESOLVED,0.75,"This question will resolve as **Yes** if Erdoğan does not win the 2023 presidential elections and is not president on December 31, 2023. 

This question will resolve as **No** if Erdoğan does not win the 2023 presidential elections and is still president on December 31, 2023. 

The antecedent (determining the outcomes of the election) will be resolved based on the relevant [Metaculus question](https://www.metaculus.com/questions/15036/2023-presidential-election-in-t%25C3%25BCrkiye/) of this election, which uses [credible sources](https://www.metaculus.com/help/faq/#definitions) of the election as the resolution criterion. 

The consequent (determining whether Erdoğan is still president) will be resolved based on who will be listed on the [official website of the Presidency of the Republic of Türkiye](https://www.tccb.gov.tr/en/) on December 31, 2023 at 00:00, GMT+3. 

If Erdoğan wins the 2023 presidential election, or if the relevant Metaculus question about the election resolves ambiguously, this question will resolve as **Ambiguous**",,False,
/questions/15085/ukrainian-parli-elections-2023-on-schedule/,"Will the Ukrainian parliamentary elections be held on schedule on or before 29 October, 2023?",forecast,15085,0.021806741049492036,,CLOSED,0.01,"This question will resolve **Yes** if the Ukrainian parliamentary elections are held before 30 October, 2023. This will be ascertained based on [credible sources](https://www.metaculus.com/help/faq/#definitions) reporting on the election.

For an election to count for the purposes of this question, it has to have at least 50% of the [2019 turnout](https://en.wikipedia.org/wiki/2019_Ukrainian_parliamentary_election), i.e. at least 14,986,870 votes cast. This condition is there to ensure that elections are not only held in a small part of the country but are indeed nationwide elections.

This question will resolve **No** otherwise",,False,
/questions/15143/will-nigerian-election-go-to-run-off/,Will the Nigerian Presidential Election on February 25th go to a run-off vote?,forecast,15143,2.021015480202991e-137,,RESOLVED,0.47,"This question will resolve as **Yes** if a run-off election is scheduled. This will resolve based on public reports from the [Independent National Electoral Commission](https://inecnigeria.org/) of Nigeria confirming that they have scheduled a run-off election.

This question will resolve as **No** otherwise.


*This question is part of the [Beginner Tournament](https://www.metaculus.com/tournament/beginner-tournament/), a set of questions designed to be an introduction to forecasting for those who are relatively new.*","In the absence of a clear directive from the INEC, admins will use credible media reports.


Some [sources](https://www.nytimes.com/article/nigeria-election.html) claim that to avoid a run-off, a candidate must win a **majority (>50%)** of the vote **and** obtain at least 25% of the vote in a minimum of 24 out of 36 states to be elected.",False,
/questions/15168/conditional-democratic-president-wins-2024-election/,U.S. Debt Default Before 2024? → Democrat Wins 2024 US Presidential Election?,conditional_group,15168,2.3213667704953217e-10,,OPEN,N/A,,,False,
/questions/15168/conditional-democratic-president-wins-2024-election/,U.S. Debt Default Before 2024? → Democrat Wins 2024 US Presidential Election?,,15170,,,OPEN,0.55,,,,
/questions/15168/conditional-democratic-president-wins-2024-election/,U.S. Debt Default Before 2024? → Democrat Wins 2024 US Presidential Election?,,15169,,,OPEN,0.53,,,,
/questions/15205/-conditionals-now-support-question-groups/,🔗 Conditionals Now Support Question Groups,discussion,15205,2.8599446253649217e-19,,OPEN,N/A,,,False,
/questions/15249/donald-trump-as-third-party-candidate-2024/,"On Election Day 2024, will Donald Trump be a third-party candidate for the US Presidential Election?",forecast,15249,0.00901547825558939,,OPEN,0.05,"This question will resolve as **Yes** if, on the date of the US Presidential Election in 2024, both of these conditions are true:

* Donald Trump is actively campaigning for the office of US President in 2024,

* and Trump is not listed as either the nominee of the Republican (or Democratic) party in 26 or more US states.

For this question, Trump may not be nominated by the Republican or Democratic party for any reason: he may start his own party, join another third-party, campaign as an independent, or he may claim to be a Republican but not recieve the party's endorsement, asking voters to write him in.

If Trump is not campaigning for the election by election day, or if he recieves the Republican (or Democratic) nomination on election day, this question will resolve as **No**.

The determination of whether Trump is considered to be ""actively campaigning"" will be at the discretion of Metaculus Admins.","In this question, the [District of Columbia](https://en.wikipedia.org/wiki/Washington,_D.C.) is included as a US State.

The date of the US Presidential Election will be the date when polls are open for in-person voting in 26 or more US States (currently scheduled for November 5, 2024).  If there is no such date occurring between October 1, 2024 to January 1, 2025, this question will resolve as **Ambiguous**.",False,
/questions/15250/conditional-democratic-president-wins-2024-election/,Donald Trump as Third-Party Candidate 2024? → Democrat Wins 2024 US Presidential Election?,conditional_group,15250,3.059767762874834e-11,,OPEN,N/A,,,False,
/questions/15250/conditional-democratic-president-wins-2024-election/,Donald Trump as Third-Party Candidate 2024? → Democrat Wins 2024 US Presidential Election?,,15251,,,OPEN,0.55,,,,
/questions/15250/conditional-democratic-president-wins-2024-election/,Donald Trump as Third-Party Candidate 2024? → Democrat Wins 2024 US Presidential Election?,,15252,,,OPEN,0.85,,,,
